TIC_ID,GaiaDR3_ID,Tmag,parallax,parallax_error,G0,G0_err,BP0,BP0_err,RP0,RP0_err,BPRP0,BPRP0_err
345034874,3859918999047978240,12.7763,15.992603299769343,0.019938147,13.966168,0.01001373650976131,15.3503065,0.010212067122635884,12.815424,0.010070236048731819,2.5348825,0.014342104761658888
169175503,2076960598545789824,13.2366,1.5753007316937055,0.011732873,13.59819392447332,0.010628542755812294,13.929267227277903,0.011028762849963089,13.091154903060565,0.01039087622554489,0.8381126642173393,0.015152686848718282
158664331,2130405075624683136,14.9283,1.3806186729628105,0.023541661,15.480099810045381,0.010142300314868966,15.958728952681206,0.011043263906788494,14.843190633861507,0.01017722875509439,1.1155378188196987,0.015017645050023573
137900524,2053569485093626752,12.3805,1.2714439801002886,0.013138663,12.843239139985545,0.010603599446620655,13.247918942034875,0.010976763703309996,12.274013494868804,0.010344649966130411,0.9739057471660717,0.015083140399799563
137342279,2101715862321812736,12.9995,1.713115173717835,0.010238466,13.414965066865001,0.010518688258230841,13.759663480353272,0.010840847680634955,12.906889964998081,0.010300881303350317,0.8527732153551907,0.014954334958815135
171879024,2073547954981763328,15.1395,1.1789768532856697,0.02714618,15.572236159230746,0.018583891595183286,16.059380791570604,0.022396574629558342,14.938313142949188,0.015435589071370433,1.1210676486214166,0.027200440531682326
121276638,2099541715513813504,10.9751,4.322113432054336,0.011241702,11.419436463105345,0.010231486208728822,11.769373124247853,0.010388261364055774,10.906297323534915,0.010132150066171098,0.8630755007129369,0.014511252155873554
298836607,2131232114526859520,14.979,2.335825992961372,0.03201857,15.763383450810833,0.010151655591830601,16.565935694185622,0.011125824291328313,14.891037156562206,0.010256814374817971,1.674898637623415,0.015132290219295418
158272820,2130552994298492288,15.1423,2.0955628550686405,0.0272231,15.909534125207662,0.010058007922695858,16.689191246461444,0.01111252854996155,15.049281109945897,0.010191962792301473,1.6399105365155444,0.015078607241166811
197643976,6585082036193768832,12.5638,3.162021105138249,0.016556807,13.081049841239185,0.010046861508729653,13.508284980889309,0.010093595372051206,12.49228011152076,0.010039483514714039,1.0160046693685474,0.014236288026620861
37652064,2429415922764859392,5.10561,9.045444712285308,0.04313753,5.7146073090827585,0.010022601444952739,6.225680419899777,0.01007732647414855,5.043665373573821,0.010241363112223421,1.1820148463259559,0.014367951394091846
392817207,3862378262961788288,13.4415,7.313737398557214,0.032994162,14.493226984841462,0.010068494799109024,15.600418794437445,0.011624627886618919,13.450929243436782,0.01032083569685918,2.149489251000664,0.015545147891992567
20484888,658978451430055936,11.8104,2.3616314411907284,0.016159078,12.207898940442663,0.010057208454866873,12.51566785592338,0.010108624661595763,11.730919348441988,0.010040439378015673,0.7847484674813935,0.014247621396311378
399819857,2100309827464993536,14.4506,0.46608348708644287,0.018480912,14.814858812829257,0.01327260879142952,15.247706416292667,0.015084666290858492,14.216987809577228,0.012037302734937885,1.0307185067154407,0.01929880344060495
63066410,2126604991642285312,14.0213,1.2103533699748563,0.014311281,14.404789526455394,0.010181929293435468,14.724893892912934,0.010362619703243888,13.917640957011695,0.010139407710368881,0.8072527359012396,0.01449798178475702
