GaiaDR3_ID,st_age,st_ageerr1,st_ageerr2,st_ageerr,st_age_norm,st_ageerr_norm
2085210887120749824,1.55,0.674,-0.3,0.487,-1.0984919381289888,0.20156898920694571
2085222191474854656,5.8,2.4,-1.5,1.95,0.6605803496112972,0.8071037555514253
2085225627448615424,4.17,4.72,-2.45,3.585,-0.014075610157330175,1.483829212129159
2085258750237006208,4.27,3.77,-2.45,3.1100000000000003,0.027314326024794056,1.2872270152640684
2085286890863482752,3.09,0.7,-0.62,0.6599999999999999,-0.4610869209242735,0.27317357880202087
2085337502756644224,4.57,5.76,-2.81,4.285,0.1514841345711675,1.7735587654040297
2085502463860057984,3.8,4.0,-2.11,3.0549999999999997,-0.16721837403119041,1.2644625503638995
2085514146171216768,3.89,2.36,-2.12,2.24,-0.12996743146727835,0.9271345704795861
2085519781168726912,4.79,5.83,-2.96,4.395,0.24254199417184102,1.8190876952043662
2085527924426959104,4.57,5.83,-2.87,4.35,0.1514841345711675,1.8004622239224104
2085599186522693632,2.95,1.94,-1.19,1.565,-0.5190328315792475,0.6477525012502465
2085625368643700736,3.55,1.57,-1.58,1.5750000000000002,-0.27069321448650135,0.651891494868459
2085676083618453376,4.47,5.7,-2.71,4.205,0.11009419838904289,1.7404468164583302
2085724496490595584,4.17,6.45,-2.74,4.595000000000001,-0.014075610157330175,1.9018675675686154
2086298132320300288,3.8,2.35,-2.03,2.19,-0.16721837403119041,0.9064396023885238
2086302805244921984,3.55,2.38,-1.75,2.065,-0.27069321448650135,0.8547021821608684
2086306584816171392,7.5,0.5,-0.5,0.5,1.3642092647074116,0.20694968091062188
2086307031492729856,5.25,6.0,-3.1,4.55,0.4329357006096131,1.8832420962866592
2086316205543022336,3.72,5.32,-2.07,3.6950000000000003,-0.20033032297688977,1.529358141929496
2086320878467532032,3.8,3.02,-2.08,2.55,-0.16721837403119041,1.0554433726441717
2086366370762352640,4.17,4.87,-2.52,3.6950000000000003,-0.014075610157330175,1.529358141929496
2086388807671765504,4.47,6.05,-2.77,4.41,0.11009419838904289,1.8252961856316852
2086389357427331712,4.37,1.59,-1.11,1.35,0.06870426220691865,0.5587641384586791
2086398222240415616,2.14,1.31,-0.832,1.071,-0.854291314654455,0.44328621651055206
2086414268238649984,4.68,6.11,-2.88,4.495,0.19701306437150407,1.8604776313864908
2086419903235549312,2.19,0.75,-0.607,0.6785,-0.8335963465633929,0.2808307169957139
2086441721667415424,4.27,6.2,-2.48,4.34,0.027314326024794056,1.796323230304198
2086474260339833088,3.39,1.91,-1.66,1.785,-0.33691711237790023,0.7388103608509201
2086485186737501696,4.47,3.9,-3.0,3.45,0.11009419838904289,1.4279527982832911
2086498312157538688,8.8,3.3,-4.0,3.65,1.9022784350750288,1.5107326706475397
2086505630781210752,3.02,0.5,-0.686,0.593,-0.4900598762517605,0.24544232155999754
2086507280048687488,4.57,6.0,-2.83,4.415,0.1514841345711675,1.8273656824407913
2086526693301504896,4.79,5.0,-3.04,4.02,0.24254199417184102,1.6638754345213997
2086532122140235904,4.68,5.65,-3.0,4.325,0.19701306437150407,1.7901147398768795
2086541158751075968,3.24,1.82,-1.55,1.685,-0.39900201665108675,0.6974204246687958
2086543048537237760,5.89,5.62,-3.63,4.625,0.697831292175209,1.9142845484232525
2086552256947163392,3.02,1.3,-1.31,1.3050000000000002,-0.4900598762517605,0.5401386671767232
2086577373912703104,2.8,0.3,-0.3,0.3,-0.5811177358524342,0.12416980854637313
2086586273085111808,2.09,0.633,-0.493,0.563,-0.8749862827455173,0.2330253407053602
2086625752425381632,4.29,0.7,-0.56,0.63,0.03559231326121912,0.2607565979473836
2086629463276947456,6.03,5.43,-3.88,4.654999999999999,0.7557772028301833,1.9267015292778895
2086631456141614848,4.17,2.8,-2.4,2.5999999999999996,-0.014075610157330175,1.0761383407352336
2086681002884954240,3.55,1.72,-1.77,1.745,-0.27069321448650135,0.7222543863780705
2086724227433964928,4.17,3.06,-2.43,2.745,-0.014075610157330175,1.1361537481993143
2086727319810829440,1.48,0.674,-0.355,0.5145,-1.127464893456476,0.2129512216570299
2086734157398583424,4.68,6.06,-2.75,4.404999999999999,0.19701306437150407,1.8232266888225785
2086784185178032384,2.34,2.15,-0.872,1.511,-0.7715114422902063,0.6254019357118993
2086809645744257792,4.17,2.94,-2.41,2.675,-0.014075610157330175,1.1071807928718271
2086814864122389760,4.79,6.23,-3.05,4.640000000000001,0.24254199417184102,1.9204930388505714
2086818579276362624,3.89,1.7,-2.02,1.8599999999999999,-0.12996743146727835,0.7698528129875134
2086827237930612096,3.02,1.67,-1.34,1.505,-0.4900598762517605,0.6229185395409719
2086830502105850240,4.79,3.69,-2.94,3.315,0.24254199417184102,1.372076384437423
2086833663201784704,4.17,6.16,-2.44,4.3,-0.014075610157330175,1.7797672558313482
2086838576644246144,3.31,1.55,-1.53,1.54,-0.37002906132359975,0.6374050172047154
2086851495906130176,3.98,4.28,-2.31,3.295,-0.09271648890336648,1.3637983972009982
2086853351332014976,4.68,5.87,-2.72,4.295,0.19701306437150407,1.777697759022242
2086856271911588224,2.75,1.34,-1.04,1.19,-0.6018127039434963,0.4925402405672801
2086877368789994240,2.0,1.35,-0.621,0.9855,-0.9122372253094292,0.40789782107483574
2086935024430952960,3.8,2.73,-2.08,2.4050000000000002,-0.16721837403119041,0.9954279651800914
2086940448965828992,3.72,1.0,-1.5,1.25,-0.20033032297688977,0.5173742022765547
2087167708577798784,2.04,0.576,-0.619,0.5974999999999999,-0.8956812508365793,0.24730486868819312
2087171453788422528,5.3,2.4,-3.0,2.7,0.45363066870067525,1.1175282769173582
2087191485516004224,4.79,5.61,-3.04,4.325,0.24254199417184102,1.7901147398768795
2087215262455233664,3.47,4.22,-1.9,3.0599999999999996,-0.3038051634322007,1.2665320471730057
2087243952836878080,7.76,3.51,-3.31,3.41,1.4718230987809349,1.4113968238104413
2087263361789975040,4.07,2.8,-2.31,2.5549999999999997,-0.05546554633945441,1.0575128694532778
2089570519439964416,0.7,0.15,-0.15,0.15,-1.450306395677046,0.06208490427318657
2096535783864546944,4.6,1.0,-1.0,1.0,0.16390111542580454,0.41389936182124376
2099011888349441536,1.9,0.5,-0.7,0.6,-0.9536271614915536,0.24833961709274627
2099071433776757888,4.37,4.88,-2.66,3.77,0.06870426220691865,1.560400594066089
2099073667159859840,3.63,1.06,-1.51,1.2850000000000001,-0.23758126554080183,0.5318606799402983
2099122522408063232,2.34,1.0,-0.841,0.9205,-0.7715114422902063,0.3809943625564549
2099156817725596800,3.98,3.82,-2.2,3.01,-0.09271648890336648,1.2458370790819437
2099183583961614208,3.39,5.26,-1.95,3.605,-0.33691711237790023,1.492107199365584
2099219867845754752,3.39,2.18,-1.66,1.92,-0.33691711237790023,0.7946867746967881
2099524776162690944,4.27,6.06,-2.44,4.25,0.027314326024794056,1.759072287740286
2099527421862552832,3.72,2.46,-1.99,2.225,-0.20033032297688977,0.9209260800522675
2099534293810509312,3.55,2.22,-2.0,2.1100000000000003,-0.27069321448650135,0.8733276534428245
2099541715513813504,5.25,1.41,-1.39,1.4,0.4329357006096131,0.5794591065497413
2099605968225288960,8.13,1.1,-1.0,1.05,1.6249658626547956,0.434594329912306
2099606483621385216,2.84,0.35,-0.35,0.35,-0.5645617613795845,0.14486477663743533
2099619059285601280,3.89,2.85,-2.22,2.535,-0.12996743146727835,1.0492348822168531
2099620777272914944,5.75,6.3,-4.27,5.285,0.639885381520235,2.1874581272252733
2099632837540824192,3.63,2.8,-1.82,2.31,-0.23758126554080183,0.9561075258070731
2099651529238509696,11.75,2.2,-5.6,3.9,3.123281552447698,1.6142075111028507
2099656472742686848,10.47,2.3,-2.1,2.2,2.593490369316506,0.9105785960067364
2099681216051775616,4.07,0.7,-1.06,0.88,-0.05546554633945441,0.3642314384026945
2099713617285398528,3.72,2.8,-2.05,2.425,-0.20033032297688977,1.0037059524165162
2099714751157275264,4.68,5.89,-3.03,4.46,0.19701306437150407,1.8459911537227471
2099728391973441920,5.37,2.27,-2.96,2.615,0.4826036240281624,1.0823468311625526
2099735057762220288,4.47,5.37,-2.78,4.075,0.11009419838904289,1.6866398994215686
2099783127036908416,7.4,1.2,-1.2,1.2,1.3228193285252874,0.49667923418549254
2099851331117081600,4.79,6.0,-2.9,4.45,0.24254199417184102,1.841852160104535
2099862910348755712,2.79,,,,-0.5852567294706466,
2099912182214036608,4.27,2.48,-2.51,2.495,0.027314326024794056,1.0326789077440033
2099925719951103872,1.0,,,,-1.326136587130673,
2099925719951103872,2.0,2.0,-1.3,1.65,-0.9122372253094292,0.6829339470050522
2099980111415659776,5.89,3.64,-3.24,3.4400000000000004,0.697831292175209,1.4238138046650788
2099980386293545216,4.57,4.78,-2.85,3.8150000000000004,0.1514841345711675,1.5790260653480452
2100009488992720896,3.47,1.65,-1.56,1.605,-0.3038051634322007,0.6643084757230963
2100009935669354240,6.92,1.6,-2.0,1.8,1.1241476348510901,0.7450188512782389
2100018422524180864,3.72,5.97,-2.13,4.05,-0.20033032297688977,1.6762924153760372
2100050922538767744,4.17,2.83,-2.44,2.635,-0.014075610157330175,1.0906248183989773
2100070958564495488,4.79,6.7,-3.0,4.85,0.24254199417184102,2.0074119048330323
2100073393808483328,4.37,5.96,-2.7,4.33,0.06870426220691865,1.7921842366859857
2100148542853587840,4.68,5.99,-2.69,4.34,0.19701306437150407,1.796323230304198
2100148611573075200,3.89,2.26,-2.1,2.1799999999999997,-0.12996743146727835,0.9023006087703114
2100214788429438336,5.01,6.05,-3.2,4.625,0.33359985377251455,1.9142845484232525
2100216609495590912,4.47,4.0,-2.76,3.38,0.11009419838904289,1.398979842955804
2100219392634493568,4.37,1.55,-1.95,1.75,0.06870426220691865,0.7243238831871767
2100232689851871488,3.89,2.6,-2.2,2.4000000000000004,-0.12996743146727835,0.9933584683709852
2100243616248608896,2.0,0.8,-0.8,0.8,-0.9122372253094292,0.33111948945699504
2100247945575646336,4.47,4.47,-2.74,3.605,0.11009419838904289,1.492107199365584
2100258047339711488,2.9,8.1,-0.2,4.1499999999999995,-0.5397277996703098,1.7176823515581614
2100265950078767232,2.51,0.948,-0.848,0.8979999999999999,-0.7011485507805949,0.3716816269154769
2100279865772807424,4.79,6.13,-2.94,4.535,0.24254199417184102,1.8770336058593406
2100303539632796032,2.82,1.39,-1.03,1.21,-0.5728397486160093,0.500818227803705
2100309827464993536,4.68,5.94,-2.92,4.43,0.19701306437150407,1.8335741728681099
2100369888287148416,4.9,5.92,-3.07,4.495,0.288070923972178,1.8604776313864908
2100392428275714688,2.56,1.06,-1.06,1.06,-0.6804535826895326,0.4387333235305184
2100405381897402496,4.79,5.71,-2.88,4.295,0.24254199417184102,1.777697759022242
2100408508633587712,1.55,0.685,-0.366,0.5255000000000001,-1.0984919381289888,0.21750411463706365
2100418850915010432,4.17,1.16,-1.8,1.48,-0.014075610157330175,0.6125710554954408
2100559554044410624,2.82,0.804,-1.1,0.9520000000000001,-0.5728397486160093,0.3940321924538241
2100597143598879616,2.69,1.9,-1.19,1.545,-0.6266466656527709,0.6394745140138216
2100623600597189504,3.09,1.0,-1.3,1.15,-0.4610869209242735,0.4759842660944303
2100643632324807296,3.55,2.09,-1.83,1.96,-0.27069321448650135,0.8112427491696378
2100653527927414272,4.27,3.37,-2.48,2.925,0.027314326024794056,1.2106556333271379
2100698745343821312,4.17,4.4,-2.4,3.4000000000000004,-0.014075610157330175,1.407257830192229
2100906140725803392,1.35,0.47,-0.24,0.355,-1.1812718104932376,0.14693427344654153
2100959501399885696,7.0,4.0,-4.2,4.1,1.1572595837967898,1.6969873834670994
2100993929859129600,3.02,1.08,-1.3,1.19,-0.4900598762517605,0.4925402405672801
2101000836165429504,5.5,5.78,-3.3,4.54,0.536410541064924,1.8791031026684468
2101006883479557504,3.55,1.52,-1.82,1.67,-0.27069321448650135,0.6912119342414771
2101035367703145088,3.24,1.0,-1.3,1.15,-0.39900201665108675,0.4759842660944303
2101074331646054656,3.31,1.31,-1.51,1.4100000000000001,-0.37002906132359975,0.5835981001679538
2101087044750770688,4.9,4.9,-3.15,4.025,0.288070923972178,1.6659449313305064
2101093092063293824,3.09,0.65,-1.21,0.9299999999999999,-0.4610869209242735,0.3849264064937567
2101117418758956416,5.25,2.18,-2.7,2.4400000000000004,0.4329357006096131,1.009914442843835
2101123534792103168,3.02,1.36,-1.3,1.33,-0.4900598762517605,0.5504861512222543
2101136385334437632,3.09,1.37,-1.32,1.3450000000000002,-0.4610869209242735,0.5566946416495729
2101146757674573568,1.86,2.8,-0.565,1.6824999999999999,-0.9701831359644032,0.6963856762642426
2101170951231556864,2.57,5.92,-1.15,3.535,-0.6763145890713202,1.4631342440380968
2101175933393051008,6.2,2.7,-2.2,2.45,0.8261400943397949,1.0140534364620473
2101184111011462144,5.0,4.0,-4.0,4.0,0.3294608601543022,1.655597447284975
2101186168296277376,5.0,4.0,-4.0,4.0,0.3294608601543022,1.655597447284975
2101191326556650368,4.47,1.92,-2.27,2.0949999999999998,0.11009419838904289,0.8671191630155056
2101229019187047040,4.07,2.97,-2.3,2.635,-0.05546554633945441,1.0906248183989773
2101233898269847296,4.79,6.13,-2.95,4.54,0.24254199417184102,1.8791031026684468
2101234688543862016,4.57,6.1,-2.76,4.43,0.1514841345711675,1.8335741728681099
2101241285613832192,3.55,1.48,-0.781,1.1305,-0.27069321448650135,0.4679132285389161
2101242934881164416,3.98,5.61,-2.24,3.9250000000000003,-0.09271648890336648,1.624554995148382
2101248088842146688,1.91,1.13,-0.611,0.8704999999999999,-0.949488167873341,0.36029939446539266
2101249188353780480,4.9,6.22,-3.09,4.654999999999999,0.288070923972178,1.9267015292778895
2101298357139960576,3.02,1.21,-1.26,1.2349999999999999,-0.4900598762517605,0.511165711849236
2101303889057595136,4.9,4.94,-3.14,4.04,0.288070923972178,1.6721534217578249
2101305469605609088,4.37,6.25,-2.69,4.47,0.06870426220691865,1.8501301473409595
2101307290671768704,3.16,6.57,-1.64,4.105,-0.43211396559678633,1.6990568802762058
2101318556367845888,4.07,2.47,-2.3,2.385,-0.05546554633945441,0.9871499779436663
2101340791416961664,4.79,4.0,-3.0,3.5,0.24254199417184102,1.4486477663743533
2101378312251177472,4.37,2.98,-2.55,2.7649999999999997,0.06870426220691865,1.144431735435739
2101379205604338688,0.105,0.01,-0.01,0.01,-1.696576515960686,0.0041389936182124375
2101380545634324096,2.34,0.45,-0.626,0.538,-0.7715114422902063,0.22267785665982917
2101410850923823488,4.79,5.95,-2.98,4.465,0.24254199417184102,1.8480606505318533
2101422911191267968,5.37,4.84,-3.62,4.23,0.4826036240281624,1.7507943005038613
2101449265111030912,7.76,4.71,-5.06,4.885,1.4718230987809349,2.021898382496776
2101473385648356608,4.37,6.03,-2.51,4.27,0.06870426220691865,1.7673502749767107
2101476065707700480,4.68,6.83,-2.95,4.890000000000001,0.19701306437150407,2.023967879305882
2101480188876308480,4.37,3.74,-2.54,3.14,0.06870426220691865,1.2996439961187056
2101486923385239808,11.23,0.91,-0.99,0.95,2.908053884300651,0.39320439373018157
2101493898411455360,3.55,2.45,-1.93,2.19,-0.27069321448650135,0.9064396023885238
2101495685117920128,4.07,3.85,-2.37,3.1100000000000003,-0.05546554633945441,1.2872270152640684
2101507470508342016,5.37,1.6,-1.58,1.59,0.4826036240281624,0.6580999852957776
2101513139864999424,4.07,2.72,-2.3,2.51,-0.05546554633945441,1.0388873981713218
2101525749889208576,3.8,5.19,-2.12,3.6550000000000002,-0.16721837403119041,1.512802167456646
2101594538086364032,4.47,6.32,-2.83,4.575,0.11009419838904289,1.8935895803321903
2101644600223555328,4.17,6.04,-2.55,4.295,-0.014075610157330175,1.777697759022242
2101649891623535104,3.63,1.81,-1.77,1.79,-0.23758126554080183,0.7408798576600264
2101650647537529088,4.57,6.27,-2.8,4.535,0.1514841345711675,1.8770336058593406
2101651781408908160,4.07,3.04,-2.33,2.685,-0.05546554633945441,1.1113197864900395
2101670026430316416,4.07,6.07,-2.34,4.205,-0.05546554633945441,1.7404468164583302
2101670713625146112,2.88,0.55,-0.55,0.55,-0.5480057869067346,0.2276446490016841
2101675661427506432,4.37,1.16,-1.7,1.43,0.06870426220691865,0.5918760874043786
2101689061725421312,1.7,0.981,-0.459,0.72,-1.0364070338558022,0.2980075405112955
2101711155037463040,1.86,1.0,-0.568,0.784,-0.9701831359644032,0.3244970996678551
2101719263935952768,2.63,0.42,-0.794,0.607,-0.6514806273620456,0.25123691262549497
2101733244046205568,6.46,,,,0.9337539284133181,
2101737474597174016,4.47,4.08,-2.7,3.39,0.11009419838904289,1.4031188365740164
2101746579928077440,4.79,5.83,-2.76,4.295,0.24254199417184102,1.777697759022242
2101760014585798528,4.57,6.02,-2.85,4.435,0.1514841345711675,1.835643669677216
2101768089124657664,3.63,2.86,-1.81,2.335,-0.23758126554080183,0.9664550098526042
2101775579545559296,4.57,5.85,-2.61,4.2299999999999995,0.1514841345711675,1.750794300503861
2101796092309354624,3.89,2.58,-2.16,2.37,-0.12996743146727835,0.9809414875163478
2101797535418431104,3.98,4.09,-2.33,3.21,-0.09271648890336648,1.3286169514461925
2101798634930170240,4.9,6.14,-3.01,4.574999999999999,0.288070923972178,1.89358958033219
2101875497665518080,2.75,0.919,-1.02,0.9695,-0.6018127039434963,0.40127543128569587
2101898205154183296,4.9,5.84,-3.0,4.42,0.288070923972178,1.8294351792498975
2101930164010053120,4.17,3.16,-2.4,2.7800000000000002,-0.014075610157330175,1.150640225863058
2101938650863923712,3.16,4.32,-1.62,2.97,-0.43211396559678633,1.2292811046090941
2101941434002832000,4.68,6.11,-2.76,4.4350000000000005,0.19701306437150407,1.8356436696772165
2102038912581334656,12.02,1.8,-2.3,2.05,3.2350343801394335,0.8484936917335497
2102070660978313472,3.16,1.06,-1.29,1.175,-0.43211396559678633,0.48633175013996144
2102096774379579520,3.09,6.26,-1.53,3.895,-0.4610869209242735,1.6121380142937445
2102110174677569664,3.66,,,,-0.22516428468616442,
2102111102390564864,2.82,5.83,-1.32,3.575,-0.5728397486160093,1.4796902185109466
2102113267054010880,4.79,6.38,-2.91,4.645,0.24254199417184102,1.9225625356596772
2102119176929154304,2.9,0.7,-0.7,0.7,-0.5397277996703098,0.28972955327487065
2102152815113208192,3.8,2.6,-2.1,2.35,-0.16721837403119041,0.9726635002799229
2102161989163432832,4.68,5.87,-2.79,4.33,0.19701306437150407,1.7921842366859857
2102170235500805376,4.27,4.42,-2.6,3.51,0.027314326024794056,1.4527867599925657
2102228887573941760,4.47,6.2,-2.74,4.470000000000001,0.11009419838904289,1.85013014734096
2102244967931917184,3.89,5.21,-2.16,3.685,-0.12996743146727835,1.5252191483112834
2102247132595492608,2.34,5.38,-0.93,3.155,-0.7715114422902063,1.3058524865460241
2102249400337907456,5.37,6.03,-3.06,4.545,0.4826036240281624,1.881172599477553
2102321933746075776,4.27,3.55,-2.52,3.035,0.027314326024794056,1.2561845631274748
2102410719308323584,4.37,6.03,-2.62,4.325,0.06870426220691865,1.7901147398768795
2102411578301719808,4.37,4.03,-2.63,3.33,0.06870426220691865,1.3782848748647418
2102431713108873216,4.17,3.58,-2.47,3.0250000000000004,-0.014075610157330175,1.2520455695092625
2102436351673656704,4.0,1.0,-2.0,1.5,-0.08443850166694158,0.6208490427318657
2102468134431912064,4.47,2.26,-2.43,2.3449999999999998,0.11009419838904289,0.9705940034708166
2102511874378223360,3.16,4.53,-1.59,3.06,-0.43211396559678633,1.266532047173006
2102518574527334016,2.88,0.98,-1.16,1.0699999999999998,-0.5480057869067346,0.44287231714873077
2102530188118854656,4.79,4.79,-3.12,3.955,0.24254199417184102,1.6369719760030192
2102530703514980864,2.4,0.706,-0.766,0.736,-0.7466774805809316,0.3046299303004354
2102548708017562112,5.6,4.5,-3.5,4.0,0.5778004772470483,1.655597447284975
2102548708017562112,7.6,3.7,-3.7,3.7,1.405599200889536,1.531427638738602
2102600488143944192,1.41,0.546,-0.28,0.41300000000000003,-1.1564378487839628,0.1709404364321737
2102601381497162240,4.68,5.89,-2.87,4.38,0.19701306437150407,1.8128792047770477
2102648832296149888,4.27,3.0,-2.5,2.75,0.027314326024794056,1.1382232450084204
2102700131386216576,9.7,3.7,-3.5,3.6,2.274787860714148,1.4900377025564777
2102711882417133952,4.17,3.03,-2.47,2.75,-0.014075610157330175,1.1382232450084204
2102730157496733952,4.47,3.61,-2.7,3.1550000000000002,0.11009419838904289,1.3058524865460241
2102794517586604288,4.27,5.8,-2.48,4.14,0.027314326024794056,1.713543357939949
2102814721113340928,3.55,1.93,-1.79,1.8599999999999999,-0.27069321448650135,0.7698528129875134
2102816404740404224,2.09,5.26,-0.734,2.997,-0.8749862827455173,1.2404563873782675
2102865436087077632,4.68,6.47,-2.93,4.7,0.19701306437150407,1.9453270005598458
2102877015319104640,7.59,1.7,-2.06,1.88,1.4014602072713236,0.7781308002239382
2102899314789524480,4.79,6.1,-3.05,4.574999999999999,0.24254199417184102,1.89358958033219
2102928726723805568,3.31,1.21,-1.44,1.325,-0.37002906132359975,0.548416654413148
2102974528255171968,4.27,2.22,-2.43,2.325,0.027314326024794056,0.9623160162343919
2102974833192340224,1.38,0.26,-0.19,0.225,-1.1688548296386003,0.09312735640977986
2102976383681783552,3.31,1.6,-1.6,1.6,-0.37002906132359975,0.6622389789139901
2102983496146969856,4.57,5.71,-2.84,4.275,0.1514841345711675,1.7694197717858173
2103014626070505344,7.0,4.0,-4.0,4.0,1.1572595837967898,1.655597447284975
2103062523544455296,3.63,1.88,-1.88,1.88,-0.23758126554080183,0.7781308002239382
2103078397743762432,3.09,1.1,-1.36,1.23,-0.4610869209242735,0.5090962150401298
2103117666624517888,1.7,0.23,-0.25,0.24,-1.0364070338558022,0.09933584683709851
2103377980301947264,4.37,5.75,-2.62,4.1850000000000005,0.06870426220691865,1.7321688292219055
2103392720630278656,6.31,2.1,-2.9,2.5,0.8716690241401314,1.0347484045531095
2103399695656782208,3.47,2.87,-1.79,2.33,-0.3038051634322007,0.9643855130434981
2103452266056715392,1.74,0.543,-0.407,0.475,-1.0198510593829524,0.19660219686509078
2103502465633672320,4.57,6.05,-2.8,4.425,0.1514841345711675,1.8315046760590037
2103516759284836992,2.95,2.41,-1.43,1.92,-0.5190328315792475,0.7946867746967881
2103567611698320896,4.07,4.54,-2.3,3.42,-0.05546554633945441,1.4155358174286536
2103572731299093376,4.47,6.05,-2.71,4.38,0.11009419838904289,1.8128792047770477
2103578400656053632,3.47,4.22,-1.79,3.005,-0.3038051634322007,1.2437675822728376
2103579397088495616,5.01,6.36,-3.26,4.8100000000000005,0.33359985377251455,1.9908559303601827
2103628462794226304,4.17,5.36,-2.49,3.9250000000000003,-0.014075610157330175,1.624554995148382
2103644611871388032,4.47,6.1,-2.69,4.395,0.11009419838904289,1.8190876952043662
2103645814462282752,3.47,4.81,-1.85,3.33,-0.3038051634322007,1.3782848748647418
2103712163117363200,4.47,6.27,-2.77,4.52,0.11009419838904289,1.8708251154320217
2103714637018491136,2.45,5.25,-1.05,3.15,-0.7259825124898693,1.303782989736918
2103725219818080640,4.27,5.05,-3.0,4.025,0.027314326024794056,1.6659449313305064
2103728312194385792,4.37,5.6,-2.65,4.125,0.06870426220691865,1.7073348675126305
2103730579937168128,3.24,1.8,-1.52,1.6600000000000001,-0.39900201665108675,0.6870729406232647
2103737241426734336,4.68,6.36,-2.98,4.67,0.19701306437150407,1.9329100197052085
2103741437614605312,4.68,6.0,-2.84,4.42,0.19701306437150407,1.8294351792498975
2103743018162573952,3.8,2.49,-2.07,2.2800000000000002,-0.16721837403119041,0.9436905449524359
2103785516859681152,4.17,4.19,-2.45,3.3200000000000003,-0.014075610157330175,1.3741458812465295
2103787101707694464,4.07,3.64,-2.31,2.975,-0.05546554633945441,1.2313506014182003
2103794420332069632,5.01,6.2,-3.1,4.65,0.33359985377251455,1.9246320324687838
2103799368134289024,4.07,6.04,-2.43,4.235,-0.05546554633945441,1.7528637973129675
2103871317426712448,1.3,0.6,-0.2,0.4,-1.2019667785842998,0.16555974472849752
2103882548762598144,5.37,1.1,-0.96,1.03,0.4826036240281624,0.4263163426758811
2103885782875978880,4.27,3.46,-2.5,2.98,0.027314326024794056,1.2334200982273065
2103904302775007872,2.75,0.53,-0.48,0.505,-0.6018127039434963,0.2090191777197281
2103927495598786304,4.68,6.3,-3.03,4.665,0.19701306437150407,1.9308405228961023
2103960721465412864,2.88,1.02,-1.23,1.125,-0.5480057869067346,0.46563678204889924
2104031227648002944,5.62,5.24,-3.22,4.23,0.5860784644834733,1.7507943005038613
2104037962156847744,2.95,1.36,-1.26,1.31,-0.5190328315792475,0.5422081639858294
2104054832788419072,11.75,2.4,-7.41,4.905,3.123281552447698,2.030176369733201
2104065209430717568,3.98,5.66,-2.23,3.9450000000000003,-0.09271648890336648,1.632832982384807
2104078025612319360,2.0,1.0,-1.0,1.0,-0.9122372253094292,0.41389936182124376
2104094209049086976,4.79,5.61,-2.99,4.300000000000001,0.24254199417184102,1.7797672558313486
2104106647274122880,2.88,1.09,-1.13,1.1099999999999999,-0.5480057869067346,0.45942829162158055
2104140349880122368,4.9,5.92,-2.97,4.445,0.288070923972178,1.8397826632954288
2104156984291199360,4.47,3.42,-2.66,3.04,0.11009419838904289,1.258254059936581
2104168288644696320,4.27,3.62,-2.5,3.06,0.027314326024794056,1.266532047173006
2104172854190854528,4.79,2.31,-2.64,2.475,0.24254199417184102,1.0244009205075784
2104245357537867008,4.68,5.92,-2.8,4.359999999999999,0.19701306437150407,1.8046012175406227
2104251370492901760,4.47,6.27,-2.72,4.495,0.11009419838904289,1.8604776313864908
2104353590712705152,3.31,1.62,-1.6,1.61,-0.37002906132359975,0.6663779725322025
2104354690224334592,4.17,4.64,-2.45,3.545,-0.014075610157330175,1.4672732376563091
2104452752917443584,2.51,5.32,-1.1,3.21,-0.7011485507805949,1.3286169514461925
2104527554068149120,3.47,2.0,-1.8,1.9,-0.3038051634322007,0.7864087874603631
2104530027969874944,5.13,4.6,-3.36,3.9799999999999995,0.38326777719106386,1.6473194600485501
2104675781979819776,4.4,0.8,-0.7,0.75,0.08112124306155608,0.31042452136593285
2104704815958848000,3.98,5.93,-2.26,4.095,-0.09271648890336648,1.6949178866579933
2104705193915993216,4.07,2.83,-2.01,2.42,-0.05546554633945441,1.00163645560741
2104710176078205440,3.55,2.37,-1.87,2.12,-0.27069321448650135,0.8774666470610368
2104727081069413376,3.02,1.58,-1.39,1.4849999999999999,-0.4900598762517605,0.614640552304547
2104755256054840192,4.47,5.65,-2.74,4.195,0.11009419838904289,1.7363078228401179
2104759585381348608,4.68,4.13,-2.88,3.505,0.19701306437150407,1.4507172631834595
2104822188824798848,4.9,6.12,-3.1,4.61,0.288070923972178,1.908076057995934
2104875377699739648,4.57,6.05,-2.88,4.465,0.1514841345711675,1.8480606505318533
2104875755656860032,3.72,3.08,-2.04,2.56,-0.20033032297688977,1.059582366262384
2104890633423618048,3.39,1.39,-1.58,1.4849999999999999,-0.33691711237790023,0.614640552304547
2104972581400204672,3.31,1.45,-1.52,1.4849999999999999,-0.37002906132359975,0.614640552304547
2105000687666286592,4.17,2.47,-2.3,2.385,-0.014075610157330175,0.9871499779436663
2105091878412164352,3.98,2.6,-2.27,2.435,-0.09271648890336648,1.0078449460347285
2105095348745153536,5.25,5.82,-3.22,4.5200000000000005,0.4329357006096131,1.8708251154320221
2105106687459103488,3.39,6.1,-1.76,3.9299999999999997,-0.33691711237790023,1.626624491957488
2105151526917259520,3.16,4.49,-1.6,3.045,-0.43211396559678633,1.2603235567456872
2105168775506130048,4.37,4.26,-2.67,3.465,0.06870426220691865,1.4341612887106097
2105192999121723392,3.55,1.77,-1.81,1.79,-0.27069321448650135,0.7408798576600264
