Gaiadr3_id,ra,dec,parallax_zpt_corrected,parallax_error,dist_pc,dist_pc_err
2160951157908163968,271.397925488895,63.67004082517423,26.26055124723588,0.012364204,38.0794411,0.028244000000000824
3022099969137163904,88.25118096351908,-5.996385941142578,49.27703037139682,0.018503986,20.2951546,0.01675419999999761
3770419611540574080,150.19714351869388,-9.516565346998664,24.212700343613623,0.014408665,41.2980919,0.046993200000002844
3758629479636689536,164.61909821665088,-10.77042376190866,11.979381083315609,0.017804671,83.4811401,0.25131229999999505
4154598526336121600,278.3688249947745,-11.637080819090022,36.79056116087105,0.015737446,27.1841507,0.02244760000000312
3030262468592291072,114.28846912621272,-13.906670806522644,1.1000099484224817,0.014031752,914.158691,19.53234800000007
3751877374435102720,153.66966818083517,-15.642836031548004,1.794451380215696,0.054976933,556.326233,37.188416000000075
2367734656180397952,7.141298148778685,-16.227357052985372,29.004229936808045,0.021232903,34.4756317,0.03808599999999984
5124636303346779008,33.30247578941147,-21.196206942138566,42.1497768781644,0.016729672,23.7242565,0.01882360000000105
1141769093744241536,110.9026469158439,79.13239103209746,8.489419067184091,0.012666088,117.758377,0.3536980000000085
3961485079994112896,192.5772670813289,26.159536225559695,4.315170138833505,0.024151154,231.372528,2.176772999999997
3098404220680931968,124.1286317978316,9.185323935788704,10.133057897316668,0.3141416,99.2477493,6.097488800000008
4792774797545800832,86.82123452009108,-51.066136257823345,50.93832062882289,0.14821085,19.6342964,0.11137959999999936
3179036008830848,48.353258238212746,4.775200170986658,116.2767224339716,0.042744365,8.59945011,0.005251890000000259
2885863400349980288,92.33001405880664,-35.82554528715784,44.74035573900521,0.012843281,22.3489952,0.0140589999999996
5201175987817179136,166.6193838731173,-77.62587246404023,5.278976989299537,0.080361195,188.928131,5.698486000000003
145203159127518336,68.46676977320926,22.841616895897623,6.242980682425368,0.020453317,160.051392,1.1440889999999797
5213167330349528064,117.3008524617764,-76.70272278517169,91.84802072954251,0.018486017,10.8879852,0.0037469999999988346
3105507886130792448,102.07985829449773,-3.1021393407606364,1.3426114915494622,0.016687661,744.041443,18.246643000000063
4263752921128319616,291.06368086553215,0.7460111582459029,2.9541127538119962,0.025954561,338.718079,5.352570000000014
4285511294172309504,280.6873000576669,5.937657775709484,1.55986724064662,0.014435835,641.26178,12.633239000000003
3107255598526406912,100.76568737114494,-1.2964442083205647,0.9171825887138829,0.03150511,1094.69177,65.7216800000001
3101974231859723776,102.72114341167152,-5.086456156022558,0.8391645877873196,0.028999835,1184.27893,83.0945999999999
3101145195794755072,103.42420221836542,-5.536039008207449,0.5432387385978904,0.037418734,1895.95557,241.45665999999983
4256135160951556480,278.52466597182297,-6.002603758011297,1.3428761064779693,0.04421247,746.636047,50.743590999999924
4255957040079935488,278.6992353859489,-6.6122890833471635,0.8910383215900312,0.032983057,1123.33032,87.11939000000007
3120058170178779392,98.17241747386446,-0.0316049270410154,1.3199507228731575,0.027818222,760.027771,40.13250700000003
3120002649138831360,97.03359894654108,-0.1707301307522501,1.2321466808867236,0.018072695,808.488403,22.080443999999943
4287820848378092672,291.7770452207228,1.3836617432734073,4.7065064775808105,0.014295013,212.455185,1.545897999999994
3120122805143587328,97.72042483428402,0.2268926920421118,1.16426400479844,0.021966679,857.744995,35.79480000000001
3107471240236703104,101.0526205517765,-0.2991540540468405,0.6445990713823837,0.08104171,1624.28308,380.7913799999999
4285572454508522496,280.66713947391423,6.219167051913889,1.595017372786426,0.017985927,627.781677,13.745605000000069
4283597937777249408,279.78265823533957,4.357750408471582,0.9963976130786532,0.032939658,1001.92303,70.38208199999997
3105404467618982272,101.92254278571473,-3.719288794377382,1.6919383690753942,0.029371696,594.263123,21.210693000000106
4285689616891369600,280.62965581285766,6.513822429633003,0.9116340260115501,0.024120128,1102.73242,56.49914999999987
4286437357841760000,279.7504992880434,6.969781716960706,0.4418126174185721,0.19424641,1807.91516,957.82276
4284721191974346752,278.49583194833525,5.5383796875370725,1.1170220646281825,0.03771001,908.953857,67.08856200000002
4284680029006075648,278.6883207825555,5.573690199188392,1.3407658633606834,0.015853832,746.128723,19.148924999999963
4285073581136130560,278.9020685576257,6.479568246025375,1.2522166677933566,0.046141133,800.646606,61.47937000000002
4263427117767106816,292.0552832347156,0.1218358494496092,1.351982968140929,0.0176832,737.952515,19.730042000000026
4477300378701511296,277.6011765380565,6.835933762489245,0.9665920463600121,0.03786633,1041.81067,80.64648000000011
3020494716521521152,94.82073539279908,-4.4222987651272945,0.5625299264843598,0.029968427,1796.5896,228.17687999999998
3326541506073371776,100.19517153002704,9.257394645732935,1.8056734231866327,0.016248815,553.059814,10.17059299999994
4213081309275729792,289.31435230292385,-2.7747092794730244,0.8731712581191582,0.028777208,1146.22424,64.19519000000014
4477340334766250496,277.751015108498,7.183345910755835,1.0474721024536544,0.014985282,957.83783,21.939391999999998
3113201890547554432,102.19462274303818,-0.6727866191340276,1.4053707274878235,0.015738564,711.497559,16.472351000000003
3125611120515388800,101.2772392154128,0.8152151398645294,1.1968033167416785,0.018794024,835.971558,25.99993900000004
4285684673395749120,281.072557109316,6.663206464799363,1.6018215967304172,0.016268509,624.342224,12.436827999999991
3107267177757848576,100.95616972793913,-1.0630075792826124,6.301301809898366,0.013850894,158.754364,0.669052000000022
4287832775526476800,291.5885714856597,1.4262926697222973,3.1306394890219873,0.020725902,319.242004,4.14276099999995
4285571629874670080,280.78664410764026,6.204076157237759,2.3792591736696256,0.016025688,420.860474,5.544158999999979
5201360671411974912,166.03749045958375,-76.45536929695977,5.2707840634137515,0.011583472,189.696869,0.8964079999999797
1550299304833675392,201.7206797854293,45.545520529192935,32.78864975184601,0.021094888,30.4990253,0.03725050000000252
5514929155583865216,125.76203304787258,-49.20029927670446,48.23349981017402,0.29371762,20.7271309,0.2203179000000013
151374202498079872,67.4231683715687,26.549386841787584,7.503652841281078,0.02552934,133.307861,0.8366550000000075
3011005587574818432,86.77612373110405,-10.630324584325402,15.998795832084264,0.021173496,62.5285797,0.16972729999999814
5017319806652067072,27.407726437328947,-34.45909747801653,7.376889887545712,0.018236084,135.590912,0.7592619999999783
2136027771930903808,293.5826716299279,51.23578063364744,39.346473050187974,0.027984034,25.4149036,0.03551859999999962
5270480576538756352,120.38578922558553,-70.02341450536665,18.374038353210363,0.013677063,54.407032,0.08636860000000013
3663051957490779264,203.52846021664956,0.4988047332325666,9.812137861757853,0.017662518,101.918846,0.34941099999998926
6349054822860923008,305.30845418847514,-81.6166904238927,13.163305393609201,0.013758841,75.9689789,0.18079380000000356
6401028668786744960,316.30601894355084,-66.9581719573534,9.101060414392403,0.015044748,109.861938,0.38473500000000627
3971777500966832384,169.31621489490803,17.961571447125664,3.1683446348917146,0.2530307,318.965271,49.26397700000001
6387058411482257536,354.9154985453436,-69.19605237935818,22.64892563857418,0.015010941,44.1535301,0.05891040000000203
3786541956697681664,170.14085893816818,-4.807005454207706,4.783385472225636,0.47829753,199.504211,31.90379299999998
3600975145895223040,179.70584970168807,-3.3894630597407422,6.331600942176703,0.029814318,158.013718,1.3595430000000022
3698079992771142784,184.60212982702637,-0.5512880788998203,1.4496962796695274,0.023264982,688.063843,23.34930399999996
3810098271767907840,168.93668015997434,0.4880589644683377,3.9805603858336265,0.01604141,251.213654,1.943589000000003
3701123406596146048,183.72036438077672,1.9681654275602232,4.312572795597832,0.018316315,231.959366,1.9747009999999818
3909373932553827072,175.20675139623685,6.134813668287639,2.3323686182789864,0.02714142,428.97229,9.25802600000003
6839540362940861568,331.2771415154744,-14.121806149321603,2.762841514632534,0.024622532,361.615936,6.416839999999979
2597400855444243840,341.2404468286279,-13.901129159845832,6.2278334917797515,0.049145687,160.733749,1.9861300000000028
2600942622915012608,337.51362089934713,-13.610148493527106,2.177107150324804,0.050435536,459.706512,20.676116999999977
2615281560211505408,335.0949743846292,-9.509717203195882,9.050094094929808,0.06267177,110.770088,1.7639390000000077
2621545958991110144,337.6178507365915,-7.9724577036909965,3.163548590165782,0.01850512,316.614929,3.851409999999987
658607950370340608,130.41020388852144,17.639972856231594,5.4086047836749795,0.02446855,184.883102,1.7647249999999985
636363799347569408,136.5741998168127,19.402050777548748,5.56363957531428,0.017048588,179.830841,1.203154999999981
6294955311720593024,207.20612074212968,-17.609898586616357,2.4082326154805638,0.023963088,415.958313,8.70892299999997
3608139421926380544,202.331374783356,-14.359435278757005,1.6530710012449592,0.014814999,603.899048,10.842651000000046
3610090784483619456,202.4887513659862,-12.734775972461714,3.549900871199886,0.015885567,281.945282,2.5883779999999774
3616620814104819328,205.44451038826483,-10.862550093145284,3.047220910293484,0.015727358,328.72467,3.258057000000008
3614661419960402944,210.6376127141304,-10.02368316040318,1.783149037660604,0.018338984,561.301514,11.14544699999999
3630680754621236096,204.221500069012,-7.318054667692361,2.981567775187552,0.027094414,335.088867,6.327788999999996
2576563907506735232,16.761502580404624,6.588797036113112,1.6770473808190793,0.019627817,595.737061,14.882080999999971
2582617711154563968,13.080032578577232,10.794705384870028,4.121847793344734,0.017973354,242.566467,1.9745329999999797
3680103286893920768,189.5748846604822,-5.24462326023611,6.765735294058103,0.0400665,147.78566,1.997054999999989
3694798019281730944,186.4860235838667,-1.4047261016602373,8.260867338983747,0.021937026,121.056885,0.5835190000000097
3393939030531019520,78.91982004523724,16.278697373233207,2.6776909599430727,0.022930551,373.624969,5.411559999999952
3882879683758393344,159.38907528096408,11.84274865595813,1.755411389016287,0.013236681,570.814453,7.793884000000048
6259263137059042048,228.2482372453887,-16.724652140760146,3.133680066620159,0.01666531,319.28656,3.6309510000000387
1220404653534258816,239.3964936041301,26.8776086454839,13.520057317949881,0.10230984,73.8994446,0.9423752000000007
5164707970261890560,53.22829341517546,-9.458168216292322,310.60827980058207,0.13549915,3.21940732,0.0026235599999999692
6412595290592307840,330.8724078795965,-56.79725466122902,274.8603575216296,0.09561499,3.6378696,0.002760889999999794
48026706558487040,67.15467370962931,19.180273317307044,22.40200945562801,0.1721149,44.6412621,0.707130400000004
149629483705467008,65.89749725525944,25.05066819065253,7.9132795898444135,0.07535259,126.355576,2.481514000000004
970354749937140736,90.62210758518228,49.86182103675996,104.97991202103265,0.034662623,9.52554798,0.0065212300000006
824017070904063104,151.0884446822956,50.38615252376061,45.897369026463515,0.018792477,21.790247,0.01845740000000262
2289304297045379456,291.0745256610773,75.55592273663505,94.11720403613873,0.019581584,10.6248302,0.0043973999999984414
2222540228723911168,326.67209809426436,66.80387671285244,62.57762934189691,0.021314627,15.9812317,0.009623500000000007
2358022227591374336,16.23022246917644,-18.12244895479385,102.29839831661319,0.035804268,9.77539349,0.007435800000001436
684992690384102528,134.7188775848426,21.074751903570448,35.94707856975783,0.025269575,27.8137417,0.03136069999999691
3026325426682637824,90.64366668378928,-0.5771154807798577,2.747579824992596,0.014753848,363.569366,3.5855099999999993
1107980654748582144,110.73533317261358,67.25265992469289,4.867691099993989,0.022927534,205.863464,2.040085000000005
1457486023639239296,209.50636393881885,31.69549225030587,13.567472594132514,0.020826058,73.7018661,0.20705410000000768
2074815898041643520,302.04083647202975,41.94155628472876,24.24707327337564,0.035977457,41.2487907,0.1384124
2281778105594488192,354.83578083298244,77.63312481414683,72.53830709892496,0.14698927,13.7826252,0.05716029999999961
6265374394490973184,233.88187249166225,-14.789500781858123,20.295556396301087,0.15443392,49.0962677,0.7299880999999999
2658974606111711488,349.29478470898414,3.2823685553650206,24.234758360183935,0.29674932,41.2304192,0.9311751999999984
2441630500517079808,1.6763504259443918,-7.54647532525976,206.3732852057332,0.04744553,4.84574032,0.002323630000000243
4848140361962951552,54.00339387736301,-44.51436231604776,272.18890083178223,0.031645775,3.67395735,0.0008156299999999561
5413438219396893568,153.70885427338357,-47.15487814715097,79.3156991473538,0.018229488,12.6083088,0.005624799999999652
772430527947893632,175.43249920718978,42.75157375642011,90.7408427041666,0.025770951,11.0200768,0.005494099999999946
786834302080370304,177.7301638123558,48.373099796519554,124.38122891111095,0.05490648,8.03928089,0.007054330000000775
4393265392168829056,258.8314799887317,4.960575338342743,68.33008490496704,0.06518708,14.6335382,0.024772600000000367
6468968316900356736,306.9287528887697,-56.462457532948925,49.07234956092097,0.024669724,20.3772621,0.02336689999999919
6825822095663585536,333.43259243982493,-17.687104968846214,97.68813438764236,0.037482727,10.236866,0.009148600000001395
2879455480942629248,355.7815091563796,36.536310377293006,119.62007519811951,0.05627809,8.35989571,0.0072670000000005786
4673947174316727040,51.750298900794235,-63.50020035944183,61.23164146241579,0.015037491,16.3308907,0.007902099999999024
385334230892516480,4.613226257557736,44.02478674398518,280.74112657912303,0.020284552,3.56194162,0.00043367999999999185
5091077112524265344,61.64542509379371,-20.856580553562708,38.66674853463396,0.01731306,25.8604813,0.02326010000000167
4780294722094459904,62.32307888770163,-53.371095634313306,66.09532203399826,0.017207395,15.1294956,0.007157299999999367
3288082758293022848,73.02457095863625,6.47519220606572,80.61354630288815,0.02359831,12.4046774,0.008425799999999484
2979590513145784192,73.46015657149674,-17.776283502998492,83.72106733704628,0.015969025,11.944747,0.004530899999998894
5168359139139252352,50.823760653338965,-7.795073361358545,26.824133728132743,0.09118776,37.2797508,0.25868990000000025
5617244278837970816,108.01947700163277,-24.89210140045327,35.161265961791,0.0123443715,28.4406185,0.01917840000000126
5977270148650362112,257.36067128624614,-35.39173163357367,26.126990457421773,0.01736638,38.2840958,0.04709240000000392
2940856402123426176,92.64357908167638,-21.86782311323394,173.5929708323967,0.017049566,5.76067448,0.001325609999999422
5482827676662168832,98.45477358738192,-58.52492101506923,65.74199700383623,0.012851879,15.2109013,0.006119699999999284
939072613334579328,103.70012922713916,33.266408018167255,179.11073891259636,0.027963677,5.58314323,0.0014991799999997113
4980466929965023104,9.998095311029289,-44.25419864087498,42.35625263991762,0.024751687,23.6075172,0.026735299999998574
4634528720388462592,4.063774501401125,-79.85142960812378,56.971093177921205,0.019215303,17.5525703,0.012344399999999922
4915139584039259392,18.64326696371954,-53.94073190508512,60.12161906050397,0.014054573,16.6328945,0.007810599999999113
4933912198895807104,20.438405595615816,-46.71473451693094,44.556716198058425,0.026703948,22.43964,0.029558099999999143
5144740907820131840,32.297813316458644,-16.33923842179373,35.144498378883796,0.01927719,28.4534702,0.03400800000000004
5701750715316821248,130.24445565917404,-23.45269701927076,65.90838802272015,0.040607672,15.1736155,0.02303030000000028
577602496345490176,133.78195701408768,1.5418558693942337,48.77593121971609,0.018374817,20.500164,0.014131599999998912
4893118771316702720,67.14843003527807,-25.17140700023829,49.511508531978386,0.022665683,20.1952343,0.01824189999999959
3187115498866675456,75.4868052125233,-6.948587409027854,186.0979147935913,0.027749853,5.37361288,0.001548300000000502
4827532078086044416,78.94722194040774,-31.29481107923297,42.51647304209248,0.020986918,23.5209122,0.02120779999999911
1022456104850892928,138.5913117966687,52.68342944184038,157.9151021260602,0.021135049,6.33268118,0.0018401099999998394
5299440441521812992,140.39914047697528,-60.2811438583444,95.71011187266937,0.014502031,10.4478836,0.0029831000000015706
654687847820642560,119.77347532185622,15.39120115360942,34.04038974122476,0.025542034,29.3817215,0.038171800000000644
3094290054327367168,120.5935504526876,3.337110091341309,36.61883915816239,0.024273736,27.3043556,0.03304869999999838
1040827088726734976,130.331590389547,59.49165865053633,105.34859882131478,0.031286426,9.49278831,0.005813599999999752
5664814198431308288,144.00748512333524,-21.665200855258018,106.01478813558383,0.022696694,9.43240261,0.003734590000000537
5452743423618768000,164.64325727434309,-31.144350901047694,49.06399453116502,0.02411088,20.3833351,0.02288440000000236
5412250540681250560,146.12137189336056,-45.77909735114582,106.19501618621597,0.014093538,9.41626549,0.0026912699999996903
1446540213584440704,200.733441792225,24.463822408816515,72.75361421640673,0.036831688,13.7451487,0.014551199999999653
1372215976327300480,239.57754339419824,35.408158262718665,63.19772965406137,0.020787174,15.8226643,0.008991199999998756
3855208897392952192,157.22878342623204,0.8377468877660948,142.13662114210976,0.021169754,7.03563499,0.0022540099999996954
1428030622526979968,242.26459230624124,52.94415284692017,59.021648542030015,0.013271692,16.9426079,0.007385199999998093
1412645602995521920,255.85040248888004,51.40906417008386,100.94481793436285,0.021884069,9.90632343,0.005414010000000857
4540061704989418240,259.0020312412429,11.05612679548223,55.05142336213047,0.028742045,18.1656094,0.018115999999999133
732857558276385664,167.7745997052698,30.445141490471975,84.21188825244894,0.025834568,11.8752794,0.006909300000000229
5339892367684811520,168.9804069674639,-57.5423983978393,78.91595686679517,0.03193162,12.6713285,0.009131399999999346
2595284016771502080,335.78059284429975,-17.610507570693272,138.2534263262178,0.048167944,7.23431444,0.004612449999999768
2200501793758177152,336.3221787107789,59.412459832120234,46.96511068701411,0.02070844,21.2929802,0.015083300000000577
3478160727866058368,173.8619077285848,-32.543748247776854,110.20253646121283,0.020424576,9.07420444,0.0035810500000010848
4017860992519744384,175.55067547083934,26.70295395358736,102.34752246700664,0.030192282,9.77069664,0.00582504000000128
1584088431025057792,185.7438361631177,64.03248298122433,54.484103227495986,0.019417007,18.3538818,0.012462599999999213
3928391218812375808,189.7132587087467,11.69503594754184,70.16510684607175,0.029659944,14.2518988,0.011109399999998715
3735000631158990976,191.98138882517023,9.749354230882224,123.82970088382407,0.03286869,8.07556343,0.004148479999999566
3732539683617410816,199.19230052489397,9.425004654149063,56.89685669737915,0.12240193,17.575367,0.07693670000000097
1472903753640492160,200.24446675765552,34.27762309069041,60.06611477904436,0.019337278,16.6483936,0.010871900000001489
3738099879558957952,202.50420163284343,10.372389574126087,131.14085319384708,0.026954211,7.62526989,0.002658360000000748
3657653114880309248,210.25961163218636,-2.6522069184095076,95.99888561284176,0.02534838,10.4163675,0.004689199999999616
6322070093095493504,229.8563013332923,-7.722707024157902,158.76732696463245,0.030101538,6.29858112,0.0024709700000000723
1428427236986209024,246.3558883328168,54.30333866560462,154.37856739246863,0.01610215,6.47768545,0.0014119100000007379
4572835535272627712,254.5363043963596,25.74190129542793,96.26177720914136,0.02437334,10.3880873,0.005008699999999422
5975663354131618304,259.75125274377365,-34.997795092684065,138.1082511149332,0.028331729,7.24103308,0.0028247800000000822
5951824121022278144,262.1701639221161,-46.89910489864381,219.68376938839504,0.026228724,4.55201912,0.0011897000000002933
5925209583053212800,262.54483233204513,-51.63780340759411,62.608696156160505,0.030342607,15.970499,0.014549199999999374
5946986063684477056,263.80723698261943,-48.67877743078911,103.34454519435495,0.021558356,9.67646885,0.004057879999999514
5955305209191546112,264.26088738973226,-44.323382243038424,199.7434302807481,0.031152742,5.00641918,0.001335620000000759
1439069444391326208,263.89611450900287,61.67927672424114,69.914945817222,0.015290988,14.3036184,0.006657599999998709
1637645127018395776,264.1040525731971,68.3334976375916,219.81712711974913,0.021020047,4.5492053,0.0009641599999996586
2118424350249708800,278.82950726264227,45.74565421210253,64.26022173579248,0.011955971,15.5618105,0.006094000000000932
4105386688016878336,280.2383515645754,-13.382593004954812,58.879661860598475,0.02975004,16.9838505,0.015901599999999405
4282578724832056576,284.49969040220066,5.902697482860106,90.05793298994213,0.021416826,11.1040058,0.0052317999999988984
2070115588901082368,311.2697846821949,44.5002726683959,82.92295726749781,0.01672858,12.0592756,0.0043954999999993305
6562924609150908416,323.3912518776402,-49.01263039681064,201.3539893325545,0.023687575,4.96643496,0.0011100799999992361
2627117287488522240,332.4231515660494,-4.64083481515791,113.4929415072131,0.029997606,8.81110573,0.005777359999999732
4937000898856156288,32.62294594706244,-50.82090583925884,92.93697144230325,0.04607932,10.7607498,0.011098900000000356
2603090003484152064,343.3241110018443,-14.266689393516607,214.0885528743159,0.035619885,4.67090654,0.001651759999999669
6553614253923452800,346.5039166796005,-35.8471642082214,304.1626512001036,0.01999573,3.28767157,0.00041150999999972626
2824770686019003904,352.97012375450475,19.93699282660293,159.71247003721854,0.03412789,6.26132727,0.0022878600000000304
2646280705713202816,353.75266493033126,1.605525000716962,48.0017361232799,0.023589477,20.834446,0.02362450000000038
76868614540049408,30.058987047653364,13.044071201123836,223.79260220990554,0.069856286,4.46852493,0.0030045499999999947
4010201828880793984,184.8471072497453,28.38272365796735,41.93722936505441,0.030770574,23.8486061,0.03878969999999882
354077348697687424,35.56244783524825,47.880213287675296,83.69690693439064,0.026224768,11.9483337,0.008435300000000368
1803475188714186368,303.4677912115789,13.3888946665107,32.62617693326949,0.01404626,30.6494789,0.026197400000000926
6781117812601143168,315.41421729626484,-32.52501976182318,48.82335056150675,0.02248897,20.4838734,0.015836800000002427
2723557788822526720,333.1502482522987,8.550242428936258,62.92181781368041,0.022343399,15.8931875,0.012239499999999737
2643842302456085888,351.77182847412627,-1.2853135355720275,33.76210211174635,0.016869696,29.6184864,0.0313434000000008
823228721067307392,150.5864197189471,48.082246734912346,66.87891338239906,0.023013858,14.9535141,0.011028299999999547
3988689609004982912,165.660442631078,21.96690929052043,83.8041166348657,0.020357914,11.9335871,0.00626749999999987
522863309964987520,15.668950820681058,62.345451222893885,101.45628929598418,0.016878147,9.85631943,0.0031671499999994523
4550763526539955712,264.4766236517814,18.596087654354623,122.58920751085499,0.017568411,8.15721607,0.002123830000000382
2154880616774131840,280.6830708352289,59.638357907754816,283.86007601843886,0.021992655,3.52289176,0.0005185600000001678
2768048564768256512,3.958001989119532,13.55766318540728,82.21998438137908,0.032552015,12.1617737,0.00944710000000093
457317534880081152,38.36916388723121,56.02570797156832,1.5010206435938256,0.0138910515,665.224426,11.390258000000017
6011522757643074304,237.3003617825921,-35.65150872134407,6.512079586813699,0.028916046,153.815857,1.503830000000022
