dr3_id,Av_b,Av_err_b,AG_b,AG_err_b,ABP_b,ABP_err_b,ARP_b,ARP_err_b,Av_e,Av_err_e,AG_e,AG_err_e,ABP_e,ABP_err_e,ARP_e,ARP_err_e
51369428065705600,,,,,,,,,0.021572455025900498,0.011691603807227398,0.017020667015435493,0.0092253059882997,0.021615599935952298,0.01171596022218792,0.012706176010255393,0.006886895250745558
151499478104075008,,,,,,,,,0.02732460971807996,0.006484130772165739,0.021559117067565088,0.0051178031243699395,0.02737925893751612,0.006499913917457088,0.016094195123949096,0.003820716683506099
146487556211644544,,,,,,,,,0.008067071739549802,0.007287481559890081,0.006364919602504794,0.0057499644265134675,0.008083205883028901,0.007302274869512031,0.004751505254594833,0.004292447928197022
5201185574182015744,,,,,,,,,0.3033816810138548,0.6184111480738053,0.23936814631993147,0.4879287537735299,0.3039884443758825,0.6196516095076138,0.17869181011716048,0.3642461877207692
5199985216726016896,,,,,,,,,0.0019299109502238846,0.0003160173157711006,0.001522699739726645,0.00024952431478721733,0.0019337707721243324,0.0003169373981844515,0.001136717549681868,0.00018629421068233897
3459372646830687104,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6045818685674325760,,,,,,,,,0.10052609653782778,0.01983764606554505,0.07931509016834612,0.01565997116738886,0.10072714873090344,0.019889773092333144,0.059209870860780556,0.01169129046713093
2080063931448749824,,,,,,,,,0.0698839177223977,0.004195947124475335,0.05513841108297179,0.003328991065362824,0.0700236855578425,0.004232702555132218,0.04116162753849224,0.002487171425065744
6348514275456913792,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986772848034988544,,,,,,,,,2.1969242080406518e-05,1.1686963759552403e-05,1.7333732001440743e-05,9.221668659786539e-06,2.201318056456733e-05,1.171134742365408e-05,1.2939883585359438e-05,6.88418255438949e-06
2837047214379099904,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092230803512999424,,,,,,,,,0.00012010075214892452,3.627883692409352e-05,9.475949344550145e-05,2.8630300632940324e-05,0.00012034095365322237,3.636111486956822e-05,7.073934301571654e-05,2.1373634502724054e-05
777254360337133312,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205095125321700480,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835207319109249920,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704967037090946688,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704966762213039488,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004358968092652544,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507879565090229888,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2939555954755196160,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740176925743994752,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500064286492779264,,,,,,,,,0.0003850005491317858,0.00013610479949255247,0.000303765433264979,0.00010740393911477974,0.00038577055023004936,0.00013640363504860154,0.00022676532343862183,8.018051743627754e-05
1700658653802527104,,,,,,,,,0.001664336135064623,0.00043340759972613845,0.0013131612105659876,0.0003420598366855447,0.0016676648073347523,0.0004344306598097304,0.000980293983553063,0.0002553638695847642
2495420602212048640,,,,,,,,,0.0008570313399616898,0.00016017657662578116,0.0006761977272297733,0.00012645194671559798,0.0008587454026416133,0.0001606090131395555,0.0005047914592374353,9.440626602566195e-05
2630155547353593216,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156917493449670656,,,,,,,,,0.13523101596648762,0.02237638960868705,0.10669727159755873,0.017667914445997378,0.1355014779984206,0.02244111650375203,0.0796510684042612,0.01319078917490851
5495052596695570816,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009908378049913216,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6794047652729201024,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6105713692544123520,,,,,,,,,0.0028471465202927443,0.0010902494106997127,0.0022463986045109753,0.0008603245719582349,0.0028528408133333297,0.0010926116936672413,0.0016769693004524263,0.0006422578826591269
4472832130942575872,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895649725336884736,0.10911999756097794,0.05345766243338585,0.0860956780756116,0.04218162435049015,0.1093382375560999,0.053570023725395245,0.06427167856341601,0.03148958836259764,0.0635817182471853,0.003416043126233292,0.0501659756970292,0.002713942096346737,0.06370888168367966,0.003451689996236247,0.037449632047592135,0.002028059405392947
2700378125204437760,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759623813132980864,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
